antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.07905041605482134,0.0706069505628977,0.032305433186490456,0.4086687306501548,5.787939110698552,1.0,0.026723924368131192,1.5716960993098643,0.8982325916620363,0.27528675703858185,0.36374468293259576,0.433103862725424,LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.07440039158100832,0.07905041605482134,0.03401860009789525,0.45723684210526316,5.7841168323284995,1.0,0.028137218188774918,1.696779839511117,0.8935967038109334,0.2848360655737705,0.41064834888177126,0.44378869969040247,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.07905041605482134,0.07440039158100832,0.03401860009789525,0.43034055727554177,5.784116832328499,1.0,0.028137218188774918,1.6248297473876865,0.8981086191371114,0.2848360655737705,0.38455090349758425,0.44378869969040247,LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0706069505628977,0.07440039158100832,0.03010279001468429,0.42634315424610053,5.730388579768312,1.0,0.024849605244463804,1.6135074744947377,0.8882052270160621,0.2619808306709265,0.38023218621088495,0.41547420870199764,LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.07440039158100832,0.0706069505628977,0.03010279001468429,0.40460526315789475,5.730388579768311,1.0,0.024849605244463804,1.560969541596017,0.8918454123726853,0.2619808306709265,0.3593725096150514,0.41547420870199764,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.07440039158100832,0.06999510523739598,0.029490944689182574,0.3963815789473684,5.662989970555761,1.0,0.024283281450766428,1.5407165559009897,0.8896015412600855,0.2566560170394036,0.35095135041551245,0.4088551251380199,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.06999510523739598,0.07440039158100832,0.029490944689182574,0.42132867132867136,5.662989970555761,1.0,0.024283281450766428,1.5995256072980764,0.8853876392225377,0.2566560170394036,0.37481463539105003,0.4088551251380199,LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.0706069505628977,0.06338717572197748,0.02508565834557024,0.35528596187175043,5.605013282656264,1.0,0.020610083163046865,1.4527569881946747,0.884005202395671,0.2303370786516854,0.31165362952912784,0.3755194288123231,LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.06338717572197748,0.0706069505628977,0.02508565834557024,0.39575289575289574,5.605013282656263,1.0,0.020610083163046865,1.538100957215396,0.8771909475039354,0.2303370786516854,0.34984761870871156,0.3755194288123231,LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06338717572197748,0.09997552618697993,0.034752814488497305,0.5482625482625483,5.483967618606542,1.0,0.028415648242186047,1.992361869380959,0.8729864160137202,0.2702188392007612,0.49808314675751797,0.44793788367839776,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.09997552618697993,0.06338717572197748,0.034752814488497305,0.34761321909424725,5.483967618606542,1.0,0.028415648242186047,1.4356710646062747,0.9084755986633603,0.2702188392007612,0.303461618296079,0.44793788367839776,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.06338717572197748,0.07905041605482134,0.027288301517376407,0.43050193050193053,5.445916062015134,1.0,0.022277518904014016,1.6171250321478055,0.8716260790395362,0.23698193411264612,0.3816186255729174,0.3878515844460117,LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.07905041605482134,0.06338717572197748,0.027288301517376407,0.34520123839009287,5.445916062015133,1.0,0.022277518904014016,1.4303827056349943,0.8864504396716196,0.23698193411264612,0.30088640189754884,0.3878515844460117,LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.10266764561918747,0.05873715124816446,0.03169358786098874,0.30870083432657924,5.255631704410011,1.0,0.025663182831961576,1.3615853967289482,0.902372361256856,0.24433962264150944,0.26556204083681817,0.4241420838299563,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05873715124816446,0.10266764561918747,0.03169358786098874,0.5395833333333333,5.255631704410011,1.0,0.025663182831961576,1.94895714978638,0.8602569585408898,0.24433962264150944,0.4869050865948452,0.4241420838299563,JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.06730298580518845,0.07440039158100832,0.026186979931473325,0.3890909090909091,5.229688995215311,1.0,0.021179611432996258,1.5151184066382306,0.8671455231658479,0.22669491525423732,0.33998557761646075,0.37053229665071774,LUNCH BAG APPLE DESIGN,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07440039158100832,0.06730298580518845,0.026186979931473325,0.3519736842105263,5.2296889952153105,1.0,0.021179611432996258,1.4392887934782879,0.8737947088273523,0.22669491525423732,0.3052124045353478,0.37053229665071774,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG APPLE DESIGN
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.09997552618697993,0.07905041605482134,0.041116005873715125,0.41126070991432073,5.202511643064751,1.0,0.03321289893333468,1.564274033437029,0.8975146482794343,0.298136645962733,0.3607258200132646,0.46569227446180433,LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07905041605482134,0.09997552618697993,0.041116005873715125,0.5201238390092879,5.20251164306475,1.0,0.03321289893333468,1.8755348712361646,0.8771220087822532,0.298136645962733,0.4668187644301701,0.46569227446180433,LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0706069505628977,0.09997552618697993,0.03634361233480176,0.5147313691507799,5.148573743819061,1.0,0.029284645299817984,1.8546932906789735,0.8669867425627794,0.2707383773928897,0.46082729418085294,0.43912823047502275,LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.09997552618697993,0.0706069505628977,0.03634361233480176,0.3635250917992656,5.148573743819061,1.0,0.029284645299817984,1.460219464211755,0.8952772684927681,0.2707383773928897,0.3151714351788807,0.43912823047502275,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.06571218795888399,0.08321096426823299,0.027655408712677434,0.4208566108007449,5.0577062109760105,1.0,0.02218743418844333,1.583008720861604,0.8587095989011945,0.22805247225025224,0.3682915407719818,0.37660477598860775,SPOTTY BUNTING,PARTY BUNTING
frozenset({'PARTY BUNTING'}),frozenset({'SPOTTY BUNTING'}),0.08321096426823299,0.06571218795888399,0.027655408712677434,0.3323529411764706,5.0577062109760105,1.0,0.02218743418844333,1.3993738153919797,0.8750998114803283,0.22805247225025224,0.2853946608112793,0.37660477598860775,PARTY BUNTING,SPOTTY BUNTING
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.06730298580518845,0.07905041605482134,0.026676456191874694,0.39636363636363636,5.014061356600056,1.0,0.021356127162242812,1.5256694914754465,0.8583289800890228,0.22290388548057263,0.3445500446935472,0.36691246833661695,LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07905041605482134,0.06730298580518845,0.026676456191874694,0.33746130030959753,5.014061356600056,1.0,0.021356127162242812,1.4077623158174024,0.8692776356947292,0.22290388548057263,0.2896528137142523,0.36691246833661695,LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.09997552618697993,0.07440039158100832,0.037077826725403815,0.3708690330477356,4.984772595503446,1.0,0.029639608428575156,1.4712351752496422,0.8881858954080317,0.27005347593582885,0.3202990134936668,0.4346121481028151,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07440039158100832,0.09997552618697993,0.037077826725403815,0.4983552631578947,4.984772595503446,1.0,0.029639608428575156,1.794147147797758,0.8636445347337482,0.27005347593582885,0.4426321156391999,0.4346121481028151,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG RED RETROSPOT
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05665687714145864,0.10266764561918747,0.02875673029858052,0.5075593952483801,4.9437132037780245,1.0,0.0229399021143314,1.8222143863084044,0.8456338681231939,0.2202436738519213,0.4512171523209822,0.39382737342871926,JUMBO SHOPPER VINTAGE RED PAIS..,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.10266764561918747,0.05665687714145864,0.02875673029858052,0.2800953516090584,4.9437132037780245,1.0,0.0229399021143314,1.3103723180104574,0.8889937937217649,0.2202436738519213,0.23685811562449413,0.39382737342871926,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAIS..
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07121879588839941,0.09997552618697993,0.03499755261869799,0.49140893470790376,4.915292306527527,1.0,0.027877416025352136,1.7696427154026275,0.857632880953039,0.25696316262354,0.4349141827917049,0.4207350671091538,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.09997552618697993,0.07121879588839941,0.03499755261869799,0.3500611995104039,4.915292306527527,1.0,0.027877416025352136,1.4290287076444024,0.8850351551915114,0.25696316262354,0.30022399504598424,0.4207350671091538,LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06730298580518845,0.09997552618697993,0.03181595692608909,0.4727272727272727,4.728429954378547,1.0,0.02508730550626053,1.7069429675764172,0.8454120662858527,0.23486901535682025,0.41415734503429946,0.39548236341382,LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.09997552618697993,0.06730298580518845,0.03181595692608909,0.31823745410036725,4.728429954378547,1.0,0.02508730550626053,1.3680672542139336,0.8761020760340951,0.23486901535682025,0.2690417836405407,0.39548236341382,LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05788056779246207,0.10266764561918747,0.026554087126774352,0.4587737843551797,4.468533213051882,1.0,0.0206116255044205,1.657961732898923,0.8239007639390596,0.19817351598173513,0.3968497703191775,0.35870751196304873,JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.10266764561918747,0.05788056779246207,0.026554087126774352,0.2586412395709178,4.468533213051882,1.0,0.0206116255044205,1.270800970453576,0.8650227712487141,0.19817351598173513,0.21309471486862452,0.35870751196304873,JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE LEAF
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.10266764561918747,0.09997552618697993,0.033284385707293196,0.32419547079856975,3.2427483321492194,1.0,0.023020133814136545,1.3317822460831108,0.7707507761047963,0.19653179190751446,0.24912649726253053,0.3285604036979385,JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.09997552618697993,0.10266764561918747,0.033284385707293196,0.3329253365973072,3.242748332149219,1.0,0.023020133814136545,1.3451752908791264,0.7684453353061143,0.19653179190751446,0.2566024615673251,0.3285604036979385,LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT
